Distance(mi),Street,Temperature(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Weather_Condition,Amenity,Crossing,Junction,Railway,Station,Stop,Traffic_Calming,Traffic_Signal,Sunrise_Sunset
0.275,Interstate,79.0,51.0,29.85,8.0,SW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
2.295,local,46.4,81.0,30.0,10.0,N,Scattered Clouds,False,False,False,False,False,True,False,True,Day
2.6060000000000003,Interstate,32.0,92.0,29.56,0.25,N,Snow,False,False,False,False,False,False,False,False,Day
0.144,Interstate,30.0,49.0,30.6,10.0,Variable,Mostly Cloudy,False,False,False,False,False,False,True,False,Day
0.521,Highway,37.0,50.0,30.36,10.0,NE,Fair,False,False,False,False,False,False,False,False,Day
0.511,Highway,63.0,94.0,29.66,10.0,SW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.502,large_local,50.0,90.0,30.01,10.0,NE,Overcast,False,False,False,False,False,False,False,False,Night
0.13,local,45.0,49.0,27.26,10.0,SE,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.464,large_local,80.6,61.0,29.92,10.0,N,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0.003,Highway,35.6,35.0,30.43,10.0,W,Clear,False,False,False,False,False,False,False,True,Day
0.076,local,59.9,91.0,30.18,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Night
0.408,Highway,45.0,93.0,29.96,3.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
0.33,local,73.4,86.0,29.91,10.0,SW,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
2.952,Highway,73.4,100.0,30.06,10.0,S,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
5.606,Highway,63.0,75.0,30.42,10.0,NW,Clear,False,False,True,False,False,False,False,False,Day
0.465,large_local,82.0,66.0,29.52,7.0,Calm,Partly Cloudy,False,False,False,False,False,False,False,True,Day
0.055,Highway,49.0,68.0,30.06,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
0.259,Interstate,47.0,48.0,29.49,10.0,SE,Fair,False,False,False,False,False,False,False,False,Night
0.07,local,34.0,54.0,29.28,10.0,NW,Fair,False,False,False,False,False,False,False,False,Night
5.460000038146973,Beltway,78.0,81.0,30.06,2.0,SW,Thunderstorms,False,False,False,False,False,False,False,False,Night
0.084,local,54.0,100.0,29.61,5.0,NE,Cloudy,False,False,False,False,False,False,False,False,Day
0.746,large_local,73.0,53.0,29.06,10.0,SE,Partly Cloudy,False,False,False,False,False,False,False,True,Day
0.301,large_local,64.4,64.0,30.03,10.0,NE,Overcast,False,False,False,False,False,False,False,False,Day
0.279,Beltway,26.0,91.0,30.57,10.0,Calm,Fair,False,False,True,False,False,False,False,False,Night
0.046,large_local,46.0,62.0,30.04,10.0,SW,Fair,False,False,False,False,False,False,False,False,Night
0.7,local,71.2,69.0,30.05,10.0,NW,Scattered Clouds,True,False,False,False,False,True,False,False,Day
0.274,Beltway,46.0,85.0,29.9,10.0,S,Fair,False,False,True,False,False,False,False,False,Night
0.241,large_local,92.0,52.0,29.56,10.0,SW,Fair,False,False,False,False,False,False,False,False,Day
0.012,local,52.0,36.0,30.05,10.0,NW,Fair,False,False,False,False,False,False,False,True,Day
0.228,Highway,62.0,93.0,29.69,10.0,Calm,Fair,False,False,True,False,False,False,False,False,Day
0.266,Interstate,73.9,91.0,29.89,10.0,SW,Partly Cloudy,False,False,True,False,False,False,False,False,Day
0.12,Highway,56.0,80.0,29.86,10.0,SE,Fair,False,False,False,False,False,False,False,False,Day
0.861,large_local,41.0,53.0,30.23,10.0,SW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.662,Highway,68.0,88.0,30.0,10.0,N,Cloudy,False,False,False,False,False,False,False,False,Night
0.251,Interstate,64.4,94.0,30.12,10.0,N,Overcast,False,False,False,False,False,False,False,False,Night
0.106,local,35.0,85.0,30.03,10.0,W,Fair,False,False,False,False,False,False,False,False,Night
1.198,Highway,64.4,94.0,30.15,10.0,SE,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.199,local,66.0,78.0,30.09,10.0,SE,Cloudy,False,False,False,False,False,False,False,False,Day
0.336,large_local,37.0,41.0,30.27,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Day
0.352,Highway,63.0,97.0,30.19,9.0,Calm,Scattered Clouds,False,False,False,False,False,False,False,False,Night
0.031,Highway,64.4,32.0,30.19,10.0,NW,Clear,False,False,True,False,False,False,False,False,Day
4.016,Highway,30.0,90.0,29.49,3.0,N,Snow,False,False,True,False,False,False,False,False,Day
0.535,local,35.6,44.0,29.88,10.0,NW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.183,local,77.0,79.0,29.89,10.0,SW,Drizzle,False,False,False,False,False,False,False,False,Day
0.182,local,66.0,90.0,29.89,7.0,NE,Cloudy,False,False,False,False,False,False,False,False,Day
2.547,Beltway,46.4,62.0,30.01,10.0,SW,Scattered Clouds,False,False,False,False,False,False,False,False,Day
2.539999961853028,large_local,72.0,73.0,29.64,10.0,Calm,Cloudy,False,False,False,False,False,False,False,True,Day
0.0,local,59.0,100.0,29.39,2.0,NW,Drizzle,False,False,False,False,False,True,False,True,Day
3.447,Interstate,72.0,99.0,29.94,6.0,SE,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.7879999999999999,local,50.0,94.0,29.5,5.0,Calm,Drizzle,False,False,False,False,False,False,False,False,Day
0.232,Interstate,52.0,50.0,29.52,10.0,SE,Fair,False,False,False,False,False,False,False,False,Night
0.143,local,68.5,90.0,29.68,10.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.097,local,34.0,84.0,29.92,10.0,S,Cloudy,False,False,False,False,False,False,False,False,Night
1.266,large_local,62.0,86.0,29.35,10.0,SW,Fair,False,False,False,False,False,False,False,False,Day
0.159,local,52.0,62.0,30.08,10.0,NW,Fair,False,False,False,False,False,False,False,False,Night
0.136,Interstate,87.0,53.0,29.88,10.0,SE,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.306,local,78.8,78.0,29.91,10.0,SW,Clear,False,True,False,False,False,False,False,True,Night
0.033,local,46.4,57.0,30.04,10.0,NW,Clear,False,False,False,False,False,False,False,False,Day
0.449,local,36.0,65.0,29.96,7.0,SW,Fair,False,False,False,False,False,False,False,False,Day
0.293,Highway,71.0,100.0,29.95,7.0,Calm,Drizzle,False,False,False,False,False,False,False,False,Day
5.960000038146973,Highway,61.0,41.0,29.8,10.0,NW,Fair,False,False,True,False,False,False,False,False,Day
0.126,local,46.0,40.0,29.37,10.0,NW,Fair,False,False,False,False,False,False,False,False,Day
0.304,Interstate,33.0,85.0,29.85,10.0,SW,Fair,False,False,False,False,False,False,False,False,Night
0.017,local,63.0,94.0,29.51,10.0,S,Drizzle,False,False,False,False,False,False,False,False,Day
1.4700000286102295,Highway,55.0,86.0,29.88,10.0,NE,Cloudy,False,False,False,False,False,False,False,False,Night
0.7440000000000001,Beltway,31.0,29.0,30.07,10.0,NW,Fair,False,False,False,False,False,False,False,False,Day
2.765,Highway,72.0,60.0,29.42,10.0,SW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.033,local,61.0,82.0,29.74,10.0,NW,Cloudy,False,False,False,False,False,False,False,True,Night
1.293,large_local,72.0,100.0,29.97,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
0.195,local,42.0,45.0,29.37,10.0,W,Windy,False,False,False,False,False,False,False,False,Day
0.019,large_local,66.0,94.0,29.64,10.0,NE,Cloudy,False,False,False,False,False,False,False,True,Day
0.077,local,49.0,93.0,29.91,7.0,Calm,Cloudy,False,True,False,False,False,False,False,False,Night
0.899,local,51.0,92.0,30.12,10.0,NW,Rain,False,False,False,False,False,False,False,False,Night
0.185,local,41.2,97.0,30.14,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Night
4.731,Interstate,75.0,79.0,29.8,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Night
0.518,Highway,90.0,59.0,29.91,10.0,Variable,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.098,Highway,66.9,90.0,30.15,10.0,NE,Drizzle,False,False,False,False,False,False,False,False,Day
1.881,Highway,54.0,62.0,30.04,10.0,SW,Partly Cloudy,False,False,False,False,False,False,False,False,Day
5.53000020980835,large_local,37.0,100.0,29.93,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
2.161,Highway,64.0,83.0,29.95,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
0.627,Interstate,23.0,100.0,29.91,7.0,Calm,Fair,False,False,False,False,False,False,False,False,Day
0.124,local,45.0,93.0,30.44,10.0,SE,Fair,False,False,False,False,False,False,False,False,Night
0.348,Highway,70.0,43.0,29.88,10.0,W,Fair,False,False,False,False,False,False,False,False,Day
1.588,Interstate,59.0,44.0,29.07,10.0,NW,Fair,False,False,False,False,False,False,False,False,Day
0.213,Interstate,42.1,73.0,30.22,10.0,SW,Scattered Clouds,False,False,True,False,False,False,False,False,Night
1.511,local,57.0,47.0,30.29,10.0,N,Fair,False,False,False,False,False,False,False,False,Day
0.084,local,69.0,54.0,29.86,10.0,N,Fair,False,False,False,False,False,False,False,True,Day
2.8310000000000004,Highway,35.6,52.0,29.77,10.0,W,Scattered Clouds,False,False,False,False,False,False,False,False,Night
0.224,Interstate,74.0,50.0,29.65,10.0,Variable,Fair,False,False,True,False,False,False,False,False,Day
0.234,Beltway,42.0,96.0,30.3,0.5,S,Fog,False,False,False,False,False,False,False,False,Night
0.305,local,72.5,79.0,29.77,10.0,SW,Clear,False,False,False,False,False,False,False,False,Day
0.271,Interstate,32.0,100.0,30.01,2.0,SW,Snow and Sleet,False,False,False,False,False,False,False,False,Day
2.926,Highway,48.0,87.0,29.98,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
0.014,Highway,49.0,33.0,30.09,10.0,NW,Fair,False,False,False,False,False,False,False,True,Night
0.383,Highway,59.0,86.0,30.09,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Day
0.302,local,74.0,28.0,29.87,10.0,W,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.09,local,30.0,47.0,30.04,10.0,NW,Fair,False,False,False,False,False,False,False,False,Day
0.036,Highway,32.0,73.0,30.25,10.0,Calm,Clear,False,False,True,False,False,False,False,False,Night
0.449,Beltway,62.0,86.0,30.01,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
0.984,local,51.8,60.0,29.8,10.0,SW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.074,local,46.0,58.0,29.89,10.0,NW,Cloudy,False,False,False,False,False,False,False,False,Day
0.288,local,57.2,59.0,30.15,10.0,SW,Clear,False,False,False,False,False,False,False,False,Night
0.463,Interstate,38.0,93.0,29.7,1.0,Calm,Cloudy,False,False,True,False,False,False,False,False,Day
0.0,Beltway,63.0,22.0,29.95,10.0,S,Fair,False,False,False,False,False,False,False,False,Day
0.011,Highway,63.0,72.0,29.85,10.0,NW,Fair,False,False,False,False,True,False,False,True,Night
0.382,Highway,57.0,82.0,30.06,10.0,N,Cloudy,False,False,True,False,False,False,False,False,Day
0.172,Beltway,30.0,87.0,29.76,5.0,N,Cloudy,False,False,False,False,False,False,False,False,Night
3.417,local,46.0,57.0,30.13,10.0,NW,Fair,False,False,False,False,False,False,False,False,Day
0.025,Highway,70.0,94.0,29.8,10.0,SE,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.1,local,34.0,87.0,29.67,2.0,SW,Snow,False,False,False,False,False,False,False,False,Day
0.518,Beltway,61.0,94.0,29.7,10.0,S,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
0.399,Highway,34.0,52.0,30.35,10.0,E,Clear,False,False,False,False,False,False,False,False,Night
0.305,Highway,90.0,75.0,29.82,10.0,N,Cloudy,False,False,False,False,False,False,False,False,Day
2.52,Interstate,78.8,39.0,29.86,10.0,NW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.551,large_local,35.1,100.0,29.84,2.5,NW,Drizzle,False,False,False,False,False,False,False,False,Night
0.058,local,77.0,89.0,30.01,8.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
0.071,large_local,58.6,49.0,29.69,10.0,SW,Clear,False,False,False,False,False,False,False,False,Night
0.059,Highway,63.0,67.0,29.67,10.0,Calm,Cloudy,False,False,True,False,False,False,False,False,Night
0.152,large_local,63.0,88.0,29.9,10.0,SE,Fair,False,False,False,False,False,False,False,False,Night
0.039,Beltway,61.0,91.0,29.33,10.0,SW,Cloudy,False,False,True,False,False,False,False,False,Day
0.013,Highway,30.0,93.0,29.65,10.0,SE,Fair,False,True,False,False,False,False,False,False,Night
0.258,local,64.0,50.0,30.14,10.0,NE,Overcast,True,False,False,False,False,False,False,False,Day
0.224,local,71.0,42.0,29.44,10.0,W,Fair,False,True,False,False,False,False,False,True,Day
0.239,local,41.0,33.0,30.09,10.0,NW,Clear,False,False,False,False,False,False,False,False,Night
0.5920000000000001,local,54.9,69.0,30.22,10.0,NW,Overcast,False,False,False,False,False,False,False,True,Day
0.342,9A,33.0,96.0,29.7,0.75,Calm,Fog,False,False,False,False,False,False,False,False,Night
0.348,large_local,81.0,74.0,29.87,10.0,W,Drizzle,False,False,False,False,False,False,False,False,Day
0.039,local,69.0,36.0,29.59,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Day
0.12,local,73.0,59.0,29.84,10.0,NW,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
0.295,large_local,60.0,83.0,29.68,10.0,Variable,Cloudy,False,False,False,False,False,False,False,False,Day
0.428,Interstate,37.0,56.0,30.22,10.0,W,Fair,False,False,False,False,False,False,False,False,Night
0.104,local,75.9,87.0,30.1,9.0,NE,Mostly Cloudy,False,False,False,False,False,False,False,True,Day
0.495,local,46.4,100.0,30.09,4.0,Calm,Overcast,False,False,False,False,False,False,False,False,Night
0.746,large_local,46.9,93.0,30.4,10.0,SE,Clear,False,False,False,False,False,False,False,False,Night
2.281,Interstate,54.0,94.0,30.08,5.0,Calm,Fair,False,False,False,False,False,False,False,False,Day
0.419,local,45.0,100.0,29.72,2.0,Calm,Cloudy,False,False,False,False,False,False,False,False,Night
0.3229999999999999,local,36.0,81.0,30.0,10.0,NW,Fair,False,False,False,False,False,False,False,True,Day
0.035,Interstate,53.0,89.0,29.4,10.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
1.972,Highway,60.0,41.0,29.59,10.0,NW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.289,large_local,45.0,100.0,30.08,1.0,Calm,Cloudy,False,False,False,False,False,False,False,False,Day
2.8310000000000004,local,55.0,89.0,30.15,10.0,SE,Overcast,False,False,False,False,False,False,False,False,Night
0.6659999999999999,Highway,81.0,61.0,29.77,10.0,SE,Cloudy,False,False,True,False,False,False,False,False,Day
0.311,local,92.0,42.0,29.62,10.0,Variable,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
1.5700000524520874,Highway,56.0,87.0,29.62,8.0,NE,Drizzle,False,False,False,False,False,False,False,False,Night
0.424,local,73.9,100.0,30.06,5.0,E,Drizzle,False,False,False,False,False,False,False,True,Day
0.773,local,42.0,60.0,29.5,10.0,Calm,Fair,False,False,False,False,False,False,False,True,Night
7.53,local,26.0,96.0,29.7,1.0,NW,Snow,False,False,False,False,False,False,False,False,Night
0.6970000000000001,large_local,59.0,55.0,30.34,10.0,NE,Fair,False,False,False,False,False,False,False,False,Night
1.686,Interstate,45.0,76.0,30.15,10.0,Calm,Partly Cloudy,False,False,False,False,False,False,False,False,Night
0.075,large_local,32.0,69.0,30.05,10.0,N,Fair,False,True,False,False,False,False,False,True,Day
0.565,large_local,83.0,63.0,29.34,10.0,SW,Cloudy,False,False,False,False,False,False,False,False,Day
0.943,Highway,69.4,89.0,30.0,10.0,N,Overcast,False,False,False,False,False,False,False,False,Night
0.1,Interstate,46.0,93.0,30.06,7.0,NW,Rain,False,False,False,False,False,False,False,False,Night
0.464,large_local,46.4,62.0,30.01,10.0,NW,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
0.621,large_local,46.0,100.0,29.76,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
0.534,local,80.6,65.0,29.69,10.0,SE,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
1.283,Beltway,88.0,37.0,29.83,10.0,W,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.479,local,56.1,95.0,30.04,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Night
0.023,Highway,82.0,60.0,30.01,10.0,NW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
11.520000457763672,large_local,41.0,70.0,30.5,10.0,SE,Clear,False,False,False,False,False,False,False,True,Night
1.054,Highway,9.0,73.0,30.44,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Night
0.8440000000000001,local,46.0,97.0,29.59,3.0,Calm,Rain,False,False,False,False,False,True,False,False,Night
1.3219999999999998,local,71.0,93.0,29.64,7.0,NE,Cloudy,False,False,False,False,False,False,False,False,Day
1.15,Highway,55.0,100.0,30.09,10.0,Calm,Cloudy,False,False,False,False,False,False,False,False,Day
0.194,Beltway,73.0,66.0,29.87,10.0,Calm,Partly Cloudy,False,False,True,False,False,False,False,False,Day
0.6,Highway,51.8,28.0,30.18,10.0,NW,Scattered Clouds,False,False,False,False,False,False,False,False,Night
0.348,Interstate,27.0,92.0,29.65,2.0,Variable,Wintry Mix,False,False,False,False,False,False,False,False,Night
0.447,local,37.0,100.0,29.81,1.0,NW,Fog,False,False,False,False,False,False,False,False,Day
1.964,Highway,25.0,86.0,29.77,5.0,E,Snow,False,False,False,False,False,False,False,False,Night
0.506,Interstate,72.0,43.0,29.97,10.0,N,Fair,False,False,False,False,False,False,False,False,Night
2.84,Highway,78.0,42.0,29.94,10.0,NW,Fair,False,False,False,False,False,False,False,False,Day
0.149,large_local,26.1,49.0,29.77,10.0,NW,Clear,False,False,True,False,False,False,False,False,Night
0.153,Highway,84.0,66.0,29.76,10.0,SE,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.206,large_local,53.0,30.0,29.88,10.0,NW,Fair,False,True,False,False,False,False,False,False,Day
0.214,local,73.4,94.0,29.95,10.0,NW,Drizzle,False,False,False,False,False,False,False,False,Night
2.423,Highway,90.0,75.0,29.9,10.0,NW,Fair,False,False,False,False,False,False,False,False,Day
0.036,large_local,62.8,91.0,29.95,7.0,Calm,Overcast,False,False,True,False,False,False,False,False,Day
2.6060000000000003,Interstate,32.0,96.0,29.62,0.75,NE,Snow,False,False,False,False,False,False,False,False,Day
1.496,Highway,91.0,38.0,30.04,10.0,SW,Fair,False,False,False,False,False,False,False,False,Day
0.336,local,73.4,61.0,30.17,10.0,SE,Clear,False,False,False,False,False,False,False,False,Day
0.1669999999999999,large_local,25.0,53.0,29.81,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
5.69,Interstate,27.0,92.0,29.83,0.5,NE,Snow,False,False,False,False,False,False,False,False,Night
0.279,Beltway,72.0,81.0,29.82,10.0,S,Mostly Cloudy,False,False,True,False,False,False,False,False,Night
0.0,local,50.0,40.0,29.63,10.0,NW,Scattered Clouds,False,False,False,False,False,False,False,False,Day
3.009999990463257,Highway,67.0,47.0,30.03,10.0,NE,Fair,False,False,True,False,False,False,False,False,Day
0.162,Interstate,82.0,51.0,30.01,10.0,NW,Fair,False,False,False,False,False,False,False,False,Day
0.7,local,71.2,69.0,30.05,10.0,NW,Scattered Clouds,False,False,False,False,False,True,False,False,Day
0.012,large_local,61.0,23.0,29.77,10.0,Calm,Fair,False,False,False,False,False,False,False,True,Day
0.0,local,65.3,98.0,29.99,0.8,Calm,unknown,False,False,False,False,False,False,False,False,Night
0.218,local,69.0,88.0,30.06,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
0.198,local,64.4,68.0,30.15,10.0,NW,Scattered Clouds,False,False,False,False,False,False,False,True,Day
0.131,local,75.0,48.0,30.16,10.0,SE,Fair,False,False,False,False,False,False,False,False,Day
0.456,Highway,28.0,84.0,30.11,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Day
0.103,large_local,37.0,54.0,30.07,10.0,NW,Mostly Cloudy,False,False,False,False,False,True,False,False,Day
2.077,Highway,83.0,72.0,29.99,10.0,SW,Fair,False,False,False,False,False,False,False,False,Day
1.536,Highway,72.0,76.0,29.52,10.0,SE,Cloudy,False,False,False,False,False,False,False,False,Night
0.139,Highway,33.0,100.0,29.76,2.0,NW,Snow,False,False,False,False,False,False,False,False,Day
0.0,Interstate,60.0,96.0,29.71,5.0,S,Drizzle,False,False,False,False,False,False,False,False,Day
0.198,local,75.0,53.0,30.04,10.0,E,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.17,Intercounty Conn E,54.0,75.0,29.21,10.0,NW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.01,large_local,79.0,54.0,29.64,10.0,SW,Partly Cloudy,False,True,False,False,False,False,False,True,Day
0.199,local,25.0,50.0,29.95,10.0,NW,Cloudy,False,False,False,False,False,False,False,True,Night
0.148,8A-B,28.0,88.0,29.82,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
0.464,local,32.0,60.0,29.7,10.0,NW,Clear,False,False,False,False,False,False,False,False,Day
0.474,Interstate,84.0,42.0,30.2,10.0,SE,Fair,False,False,False,False,False,False,False,False,Day
0.283,Interstate,60.0,96.0,29.72,3.0,NE,Drizzle,False,False,False,False,False,False,False,False,Night
0.068,local,45.0,31.0,29.94,10.0,N,Fair,False,False,False,False,True,False,False,True,Day
0.894,local,19.0,74.0,30.17,10.0,NW,Fair,False,False,False,False,False,False,False,False,Day
2.539999961853028,large_local,77.0,83.0,29.43,10.0,Variable,Mostly Cloudy,False,False,False,False,False,False,False,True,Day
0.469,Highway,70.0,100.0,29.95,8.0,E,Drizzle,False,False,True,False,False,False,False,False,Night
0.649,local,52.2,66.0,30.03,9.0,Calm,Mostly Cloudy,False,False,False,False,False,True,False,False,Day
0.251,Beltway,38.0,48.0,30.05,10.0,W,Fair,False,False,True,False,False,False,False,False,Day
0.654,local,54.0,38.0,29.52,10.0,SE,Fair,False,False,False,False,False,False,False,False,Day
0.213,local,50.0,86.0,29.95,10.0,SE,Cloudy,False,False,False,False,False,False,False,False,Night
0.119,large_local,43.0,82.0,30.31,10.0,SE,Fair,False,False,False,False,False,False,False,True,Night
0.042,local,74.3,95.0,29.85,10.0,SW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.163,local,32.0,93.0,30.2,2.0,N,Snow,False,False,False,False,False,False,False,False,Night
1.258,local,75.0,36.0,29.94,10.0,SW,Fair,False,False,False,False,False,False,False,False,Day
0.504,Highway,69.0,86.0,29.92,7.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
0.275,local,26.1,96.0,29.94,0.5,Calm,Snow,False,False,True,False,False,False,False,False,Day
0.117,Beltway,76.8,85.0,30.1,10.0,Calm,Overcast,False,False,False,False,False,False,False,False,Night
0.94,Interstate,41.0,79.0,29.33,10.0,NW,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
1.887,Highway,53.6,94.0,29.48,10.0,SW,Drizzle,False,False,False,False,False,False,False,False,Day
0.183,local,25.0,39.0,30.68,10.0,SW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.249,Highway,39.0,45.0,30.34,10.0,NW,Fair,False,False,False,False,False,False,False,False,Day
0.192,local,27.0,55.0,30.72,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
0.074,Highway,59.0,100.0,29.9,10.0,unknown,Fair,False,False,False,False,False,False,False,False,Day
0.821,Interstate,53.0,58.0,30.33,10.0,NE,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
0.008,Highway,94.0,43.0,29.91,10.0,S,Fair,False,False,False,False,False,False,False,False,Day
0.084,local,79.0,69.0,29.57,7.0,SW,Fair,False,False,False,False,False,False,False,False,Day
0.134,31B,62.0,94.0,29.88,4.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.085,local,47.0,50.0,29.57,10.0,NW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
1.882,Interstate,63.0,88.0,29.88,7.0,Calm,Cloudy,False,False,False,False,False,False,False,False,Day
1.4340000000000002,large_local,72.0,64.0,29.53,10.0,S,Cloudy,False,False,False,False,False,False,False,False,Day
0.802,local,52.0,94.0,30.15,10.0,SE,Cloudy,False,False,False,False,False,False,False,False,Night
0.433,large_local,55.0,49.0,29.59,10.0,NW,Fair,False,False,False,False,False,False,False,False,Night
0.118,large_local,83.0,41.0,29.31,10.0,E,Fair,False,False,False,False,False,False,False,False,Day
0.092,large_local,84.4,60.0,29.85,10.0,S,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0.392,local,32.0,93.0,30.07,10.0,Calm,Overcast,False,False,False,False,False,False,False,False,Night
2.3499999046325684,Interstate,79.0,36.0,29.42,10.0,Variable,Fair,False,False,False,False,False,False,False,False,Day
0.7490000000000001,large_local,86.0,37.0,29.38,10.0,SE,Fair,False,False,False,False,False,False,False,False,Day
0.22,Beltway,37.0,74.0,30.21,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
0.019,Highway,86.0,65.0,29.68,10.0,SW,Partly Cloudy,False,False,False,False,False,False,False,False,Day
1.3400000333786009,Beltway,57.0,18.0,30.5,10.0,SE,Fair,False,False,False,False,False,False,False,False,Day
0.599,Highway,32.0,75.0,30.07,10.0,E,Cloudy,False,False,True,False,False,False,False,False,Day
1.7200000286102295,Interstate,32.0,75.0,29.1,10.0,SW,Fair,False,False,False,False,False,False,False,False,Day
0.194,local,30.0,100.0,29.77,0.25,Calm,Snow,False,False,False,False,False,False,False,False,Day
0.279,local,59.0,100.0,30.08,7.0,S,Overcast,False,False,False,False,False,False,False,False,Day
0.591,local,68.0,93.0,29.98,10.0,SW,Partly Cloudy,False,False,False,False,False,False,False,False,Night
0.255,Highway,27.0,51.0,30.31,10.0,W,Fair,False,False,True,False,False,False,False,False,Night
0.792,local,52.0,59.0,29.99,10.0,NW,Partly Cloudy,False,False,False,False,False,False,False,True,Day
0.336,Interstate,81.0,62.0,29.27,10.0,SE,Fair,False,False,False,False,False,False,False,False,Night
1.978,local,46.9,100.0,30.15,0.2,NE,Drizzle,False,False,False,False,False,False,False,False,Day
0.153,local,42.8,76.0,30.14,10.0,NW,Clear,False,False,False,False,False,False,False,False,Night
0.0,local,48.2,32.0,30.31,10.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.769,large_local,57.0,41.0,29.78,10.0,NW,Fair,False,False,False,False,False,False,False,False,Day
0.653,large_local,50.0,77.0,30.07,10.0,E,Overcast,False,True,False,False,False,False,False,False,Day
0.608,local,62.1,46.0,29.96,10.0,NW,Partly Cloudy,False,False,False,False,False,False,False,False,Day
1.246,Interstate,69.0,87.0,29.77,7.0,SE,Cloudy,False,False,False,False,False,False,False,False,Day
1.121,local,81.0,79.0,29.87,10.0,SE,Clear,False,False,False,False,False,False,False,True,Day
0.21,Highway,36.0,100.0,29.98,2.0,E,Rain,False,False,False,False,False,False,False,False,Day
0.117,Highway,49.0,93.0,29.74,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Day
6.690000057220459,Highway,46.0,99.0,28.65,3.0,SW,Cloudy,False,False,False,False,False,False,False,False,Day
0.639,local,39.2,93.0,30.03,10.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
1.6230000000000002,Highway,59.0,90.0,29.96,10.0,W,Partly Cloudy,False,False,False,False,False,False,False,False,Night
0.343,large_local,37.0,59.0,30.02,10.0,NW,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
1.034,Highway,29.0,92.0,29.62,0.25,NW,Windy,False,False,True,False,False,False,False,False,Day
