Class,Distance(mi),Street,Temperature(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Weather_Condition,Amenity,Crossing,Junction,Railway,Station,Stop,Traffic_Calming,Traffic_Signal,Sunrise_Sunset
0,0.518,large_local,64.0,96.0,29.94,4.0,Calm,Overcast,False,False,False,False,False,False,False,False,Day
0,0.203,large_local,72.3,75.0,29.94,10.0,S,Overcast,False,True,False,False,False,False,False,False,Day
0,0.302,Highway,82.4,37.0,29.7,5.0,SW,Rain,False,False,True,False,False,False,False,False,Day
0,0.321,Highway,73.4,78.0,29.63,10.0,SW,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
0,0.407,Interstate,69.1,57.0,29.67,10.0,NW,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0,0.435,local,64.9,58.0,29.78,10.0,NW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.451,local,64.9,58.0,29.78,10.0,NW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.21,local,69.8,56.0,29.7,10.0,W,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.28,large_local,73.0,33.0,29.68,10.0,W,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0,0.632,large_local,75.2,34.0,29.73,10.0,W,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0,0.626,large_local,75.2,34.0,29.73,10.0,W,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0,0.626,large_local,75.2,34.0,29.73,10.0,W,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0,0.0,large_local,72.9,29.0,29.7,10.0,SW,Mostly Cloudy,False,True,False,False,False,False,False,True,Day
0,0.0,Beltway,76.1,26.0,29.7,10.0,W,Scattered Clouds,False,False,True,False,False,False,False,False,Day
0,1.589,local,69.1,30.0,29.84,10.0,NW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0,1.591,local,69.1,30.0,29.84,10.0,NW,Mostly Cloudy,False,True,False,False,False,False,False,False,Day
0,0.116,Highway,69.1,30.0,29.84,10.0,NW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.122,Highway,69.1,30.0,29.84,10.0,NW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.326,Highway,73.0,29.0,29.76,10.0,NW,Clear,False,False,False,False,False,False,False,False,Day
0,0.221,local,60.8,48.0,29.84,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Night
0,0.221,local,60.8,48.0,29.84,10.0,Calm,Clear,True,False,False,False,False,False,False,True,Night
0,0.579,Highway,59.0,51.0,29.96,10.0,NW,Clear,False,False,False,False,False,False,False,False,Day
0,0.608,local,62.1,46.0,29.96,10.0,NW,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0,1.276,Highway,57.9,41.0,30.11,10.0,NW,Clear,False,False,False,False,False,False,False,True,Day
0,0.399,Beltway,60.1,40.0,30.0,10.0,NW,Scattered Clouds,False,False,True,False,False,False,False,False,Day
0,0.412,Highway,61.5,39.0,30.02,10.0,NW,Overcast,False,False,False,False,False,False,False,False,Day
0,2.7310000000000003,Interstate,63.0,38.0,30.05,10.0,NW,Scattered Clouds,False,False,True,False,False,False,False,False,Day
0,0.5379999999999999,large_local,53.6,67.0,30.24,10.0,E,Clear,False,False,False,False,False,False,False,False,Day
0,0.311,large_local,64.6,45.0,30.13,10.0,SE,Clear,False,True,False,False,False,False,False,False,Day
0,0.0,local,60.8,55.0,30.07,10.0,E,Overcast,False,False,False,False,False,False,False,False,Day
0,0.0,local,60.8,55.0,30.07,10.0,E,Overcast,False,False,False,False,False,False,False,False,Day
0,0.215,local,60.8,100.0,29.65,7.0,E,Rain,False,False,False,False,False,False,False,False,Day
0,0.643,Highway,64.0,100.0,29.63,4.0,SE,Drizzle,False,False,False,False,False,False,False,False,Day
0,0.63,local,62.6,94.0,29.59,5.0,SE,Drizzle,False,False,False,False,False,False,False,False,Day
0,0.63,local,62.6,94.0,29.59,5.0,SE,Drizzle,False,False,False,False,False,False,False,False,Day
0,0.41,local,59.0,100.0,29.67,2.0,E,Drizzle,False,False,False,False,False,False,False,False,Day
0,0.722,Interstate,62.6,100.0,29.56,10.0,SE,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0,0.53,Interstate,69.8,100.0,29.55,7.0,S,Overcast,False,False,True,False,False,False,False,False,Day
0,0.593,Beltway,73.0,84.0,29.47,10.0,SE,Overcast,False,False,False,False,False,False,False,False,Day
0,0.193,Highway,69.1,87.0,29.44,10.0,SE,Overcast,False,False,False,False,False,False,False,False,Day
0,1.068,Beltway,59.0,82.0,29.33,10.0,S,Scattered Clouds,False,False,False,False,False,False,False,False,Night
0,0.09,local,55.4,94.0,29.42,10.0,SW,Drizzle,False,False,False,False,False,False,False,False,Day
0,0.153,Highway,55.4,94.0,29.42,10.0,SW,Drizzle,False,False,False,False,False,False,False,False,Day
0,0.985,local,44.1,100.0,29.39,10.0,NW,Overcast,False,False,False,False,False,False,False,False,Day
0,0.556,local,46.4,87.0,29.67,10.0,SW,Scattered Clouds,False,False,False,False,False,False,False,False,Night
0,0.556,local,46.4,87.0,29.67,10.0,SW,Scattered Clouds,False,False,False,False,False,False,False,False,Night
0,0.228,large_local,48.0,71.0,29.83,10.0,NW,Clear,False,False,False,False,False,False,False,True,Day
0,0.328,Beltway,52.7,56.0,29.76,10.0,W,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0,3.03,Highway,53.6,67.0,29.79,10.0,NW,Overcast,False,False,False,False,False,False,False,False,Day
0,3.03,Highway,53.6,67.0,29.79,10.0,NW,Overcast,False,False,False,False,False,False,False,False,Day
0,0.8059999999999999,local,59.0,44.0,29.74,10.0,SW,Mostly Cloudy,False,True,False,False,False,False,False,True,Day
0,1.0490000000000002,Highway,41.0,57.0,29.9,10.0,Variable,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
0,1.305,Highway,37.9,57.0,29.88,10.0,NW,Clear,False,False,False,False,False,False,False,False,Night
0,0.851,Highway,48.2,51.0,30.0,10.0,NW,Clear,False,False,True,False,False,False,False,False,Day
0,0.287,large_local,59.2,29.0,29.92,10.0,NW,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0,0.336,large_local,59.2,29.0,29.92,10.0,NW,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0,0.336,large_local,59.2,29.0,29.92,10.0,NW,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0,0.235,large_local,60.1,28.0,29.91,10.0,NW,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0,0.935,local,58.8,31.0,29.91,10.0,W,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
0,3.623,large_local,60.1,30.0,30.01,10.0,NW,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0,3.568,Interstate,57.9,30.0,30.13,10.0,SW,Clear,False,False,False,False,False,False,False,False,Day
0,3.623,large_local,60.1,30.0,30.01,10.0,NW,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0,1.609,local,60.4,23.0,30.01,10.0,NW,Clear,False,False,False,False,False,False,False,False,Day
0,0.0,Highway,62.1,24.0,29.99,10.0,NW,Clear,False,False,False,False,False,False,False,False,Day
0,0.0,local,62.1,29.0,30.09,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Day
0,0.0,local,62.1,29.0,30.09,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Day
0,0.15,large_local,62.6,26.0,29.97,10.0,SW,Clear,False,False,False,False,False,False,False,False,Day
0,0.089,large_local,66.2,32.0,29.96,10.0,SW,Clear,False,False,False,False,False,False,False,False,Day
0,0.054,local,63.0,28.0,30.04,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Day
0,0.077,large_local,63.0,28.0,30.04,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Day
0,0.054,large_local,63.0,28.0,30.04,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Day
0,0.128,large_local,63.0,28.0,30.04,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Day
0,0.8059999999999999,Interstate,73.0,29.0,29.93,10.0,Variable,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.802,Beltway,71.6,29.0,29.94,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Day
0,0.092,Highway,61.3,54.0,29.99,10.0,NE,Overcast,False,False,False,False,False,False,False,False,Night
0,0.3,large_local,61.0,56.0,30.0,10.0,SE,Mostly Cloudy,False,True,False,False,False,False,False,False,Night
0,0.165,local,61.0,56.0,30.0,10.0,SE,Mostly Cloudy,False,True,False,False,False,False,False,False,Night
0,0.161,local,61.0,56.0,30.0,10.0,SE,Mostly Cloudy,False,True,False,False,False,False,False,False,Night
0,0.001,large_local,61.0,56.0,30.0,10.0,SE,Mostly Cloudy,False,True,False,False,False,False,False,False,Night
0,0.165,local,61.0,56.0,30.0,10.0,SE,Mostly Cloudy,False,True,False,False,False,False,False,False,Night
0,0.186,Interstate,55.9,90.0,29.95,8.0,E,Overcast,False,False,False,False,False,False,False,False,Day
0,1.3330000000000002,Interstate,55.6,90.0,29.93,5.0,Calm,Overcast,False,False,False,False,False,False,False,False,Day
0,0.5329999999999999,Interstate,50.0,96.0,29.89,1.8,N,Drizzle,False,False,False,False,False,False,False,False,Day
0,0.388,Highway,50.0,100.0,29.92,2.5,NW,Overcast,False,False,False,False,False,False,False,False,Day
0,0.388,Highway,50.0,100.0,29.92,2.5,NW,Overcast,False,False,False,False,False,False,False,False,Day
0,0.0,Interstate,46.4,100.0,29.83,0.2,SE,Fog,False,False,False,False,False,False,False,False,Day
0,0.444,Interstate,51.1,96.0,30.01,4.0,Variable,Rain,False,False,False,False,False,False,False,False,Day
0,0.469,Interstate,52.0,93.0,29.94,6.0,NE,Overcast,False,False,False,False,False,False,False,False,Day
0,0.502,large_local,50.0,90.0,30.01,10.0,NE,Overcast,False,False,False,False,False,False,False,False,Night
0,0.0,Highway,57.9,70.0,30.03,10.0,SE,Overcast,False,False,False,False,False,False,False,False,Day
0,0.306,local,50.0,94.0,29.99,4.0,E,Overcast,False,False,False,False,False,False,False,False,Day
0,0.1369999999999999,local,50.0,100.0,29.91,7.0,NE,Drizzle,False,False,False,False,False,False,False,False,Night
0,0.1369999999999999,local,51.1,100.0,29.88,8.0,NE,Drizzle,False,False,False,False,False,False,False,False,Night
0,0.1369999999999999,local,51.1,100.0,29.88,8.0,NE,Drizzle,False,False,False,False,False,False,False,False,Night
0,0.665,local,51.8,88.0,30.42,10.0,Variable,Overcast,False,True,False,False,False,False,False,True,Day
0,0.7829999999999999,Interstate,66.0,45.0,29.69,10.0,NW,Scattered Clouds,False,False,True,False,False,False,False,False,Night
0,1.135,local,55.4,38.0,30.42,10.0,NW,Overcast,False,True,False,True,False,True,False,False,Night
0,0.0,large_local,68.9,34.0,29.89,10.0,NW,Clear,False,True,False,False,False,False,False,True,Day
0,3.341,Highway,69.4,38.0,29.88,10.0,NW,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.187,Beltway,73.8,29.0,29.87,10.0,NW,Clear,False,False,True,False,False,False,False,False,Day
0,0.933,Interstate,51.8,82.0,30.0,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Night
0,1.193,Highway,57.4,72.0,30.08,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Day
0,1.5719999999999998,large_local,81.0,30.0,30.01,10.0,W,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0,0.253,local,73.0,51.0,30.01,10.0,SE,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.244,local,73.0,51.0,30.01,10.0,SE,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.3,Highway,66.0,63.0,30.01,10.0,Calm,Partly Cloudy,False,False,True,False,False,False,False,False,Night
0,0.851,Highway,69.4,65.0,30.04,10.0,Calm,Clear,False,False,True,False,False,False,False,False,Day
0,0.31,Highway,82.4,58.0,30.07,10.0,S,Clear,False,False,False,False,False,False,False,False,Day
0,0.276,Highway,75.0,76.0,30.01,9.0,SE,Clear,False,False,False,False,False,False,False,False,Day
0,0.872,Highway,82.4,66.0,29.96,10.0,SE,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.625,Beltway,72.0,73.0,30.03,10.0,S,Mostly Cloudy,False,False,True,False,False,False,False,False,Day
0,0.963,Beltway,80.4,54.0,30.01,10.0,SW,Mostly Cloudy,False,False,True,False,False,False,False,False,Day
0,1.232,Interstate,82.4,70.0,29.97,10.0,SE,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0,1.137,large_local,89.1,45.0,30.04,10.0,SW,Clear,False,False,False,False,False,False,False,False,Day
0,1.899,Interstate,84.2,66.0,29.94,10.0,SE,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0,0.327,Highway,91.9,42.0,29.99,10.0,S,Clear,False,False,False,False,False,False,False,False,Day
0,0.327,Highway,91.9,42.0,29.99,10.0,S,Clear,False,False,True,False,False,False,False,False,Day
0,0.213,local,82.4,66.0,29.91,10.0,SE,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0,0.928,Highway,84.4,54.0,29.94,10.0,S,Clear,False,False,False,False,False,False,False,False,Day
0,0.498,local,69.4,87.0,29.96,10.0,SW,Clear,False,False,False,False,False,False,False,True,Night
0,0.498,local,69.4,87.0,29.96,10.0,SW,Clear,False,False,False,False,False,False,False,True,Night
0,0.498,local,69.4,87.0,29.96,10.0,SW,Clear,False,False,False,False,False,False,False,True,Night
0,0.618,Highway,68.0,94.0,29.95,9.0,Calm,Clear,False,False,False,False,False,False,False,False,Night
0,0.616,local,78.8,65.0,30.0,10.0,SW,Clear,False,False,False,False,False,False,False,False,Day
0,0.534,Highway,75.9,67.0,30.02,10.0,NW,Clear,False,False,False,False,False,False,False,False,Day
0,0.48,Highway,75.9,67.0,30.02,10.0,NW,Clear,False,False,False,False,False,False,False,False,Day
0,0.642,Highway,78.8,65.0,29.95,7.0,SW,Rain,False,False,True,False,False,False,False,False,Day
0,0.602,local,84.2,62.0,29.93,10.0,SW,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.602,local,84.2,62.0,29.93,10.0,SW,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.0,local,82.9,54.0,29.92,10.0,NE,Mostly Cloudy,False,True,False,False,False,False,False,True,Day
0,0.157,Interstate,68.0,94.0,29.97,9.0,SE,Drizzle,False,False,False,False,False,False,True,False,Day
0,0.24,Beltway,66.4,98.0,30.01,4.0,Calm,Clear,False,False,False,False,False,False,False,False,Night
0,0.48,Beltway,66.6,68.0,30.24,7.0,E,Overcast,False,False,True,False,False,False,False,False,Day
0,0.53,local,59.0,63.0,30.3,10.0,Calm,Overcast,False,False,False,False,False,False,False,False,Night
0,0.53,local,59.0,63.0,30.29,10.0,SE,Overcast,False,False,False,False,False,False,False,False,Night
0,0.53,local,59.0,63.0,30.29,10.0,SE,Overcast,False,False,False,False,False,False,False,False,Night
0,0.674,Highway,59.0,63.0,30.32,10.0,Calm,Overcast,False,False,False,False,False,False,False,False,Night
0,0.581,Beltway,56.8,62.0,30.29,10.0,Calm,Overcast,False,False,False,False,False,False,False,False,Night
0,0.541,Interstate,66.0,54.0,30.33,10.0,SE,Overcast,False,False,True,False,False,False,False,False,Day
0,0.264,large_local,56.5,93.0,30.14,3.0,E,Overcast,False,False,False,False,False,False,False,False,Night
0,0.059,local,69.8,73.0,29.99,10.0,Variable,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.058,local,60.8,88.0,29.88,10.0,E,Overcast,False,False,False,False,False,False,False,False,Day
0,0.998,Beltway,63.5,83.0,29.82,7.0,Calm,Overcast,False,False,False,False,False,False,False,False,Day
0,3.185,Beltway,57.2,94.0,29.76,10.0,N,Drizzle,False,False,False,False,False,False,False,False,Night
0,0.187,Beltway,56.8,95.0,29.71,7.0,Calm,Overcast,False,False,True,False,False,False,False,False,Night
0,1.493,local,59.0,100.0,29.73,3.0,NE,Overcast,False,False,False,False,False,False,False,False,Night
0,1.493,local,59.0,100.0,29.73,3.0,NE,Overcast,False,False,False,False,False,False,False,False,Night
0,0.408,Highway,59.0,90.0,29.71,6.0,NE,Drizzle,False,False,False,False,False,False,False,False,Night
0,0.284,Highway,59.0,90.0,29.71,6.0,NE,Drizzle,False,False,False,False,False,False,False,False,Night
0,0.7,local,64.0,78.0,29.74,10.0,SE,Overcast,False,False,False,False,False,False,False,False,Day
0,0.546,Highway,59.0,82.0,29.71,10.0,E,Overcast,False,False,False,False,False,False,False,False,Night
0,0.5920000000000001,Interstate,55.0,96.0,29.59,3.0,E,Drizzle,False,False,False,False,False,False,False,False,Day
0,0.332,large_local,59.0,94.0,29.51,2.0,NE,Overcast,False,False,True,False,False,False,False,False,Day
0,1.0490000000000002,Interstate,60.8,88.0,29.51,4.0,Calm,Overcast,False,False,False,False,False,False,False,False,Day
0,1.604,Highway,57.0,96.0,29.55,9.0,SE,Overcast,False,False,False,False,False,False,False,False,Day
0,0.465,Highway,69.8,78.0,29.5,10.0,NW,Overcast,False,False,False,False,False,False,False,False,Day
0,0.465,Highway,69.8,78.0,29.5,10.0,NW,Overcast,False,False,False,False,False,False,False,False,Day
0,0.0,large_local,73.4,73.0,29.48,10.0,SW,Mostly Cloudy,False,False,False,False,False,False,False,True,Day
0,0.0,large_local,73.4,73.0,29.48,10.0,SW,Mostly Cloudy,False,False,False,False,False,False,False,True,Day
0,1.197,Interstate,73.0,64.0,29.43,10.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.187,Beltway,61.3,85.0,29.48,5.0,S,Overcast,False,False,True,False,False,False,False,False,Day
0,0.275,local,57.9,100.0,29.46,10.0,S,Drizzle,False,False,True,False,False,False,False,False,Night
0,0.271,Highway,57.9,100.0,29.46,10.0,S,Drizzle,False,False,False,False,False,False,False,False,Night
0,0.034,Highway,57.9,100.0,29.51,10.0,SW,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
0,0.424,Highway,60.8,88.0,29.66,10.0,W,Overcast,False,False,False,False,False,False,False,False,Day
0,0.352,Highway,71.6,57.0,29.87,10.0,NW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.166,large_local,66.9,61.0,29.89,10.0,NW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.162,large_local,66.9,61.0,29.89,10.0,NW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.8590000000000001,large_local,57.9,93.0,29.91,10.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
0,0.632,local,69.8,78.0,29.94,10.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.607,local,69.8,78.0,29.94,10.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.319,local,68.0,83.0,29.92,10.0,Calm,Overcast,False,False,False,False,False,False,False,False,Day
0,1.5119999999999998,large_local,53.6,100.0,29.9,5.0,Calm,Clear,False,False,False,False,False,False,False,False,Night
0,5.5360000000000005,Interstate,62.6,94.0,29.82,1.8,Calm,Overcast,False,False,False,False,False,False,False,False,Night
0,0.0,Highway,69.1,85.0,30.01,10.0,E,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
0,0.899,Interstate,59.4,96.0,30.07,3.0,E,Overcast,False,False,True,False,False,False,False,False,Day
0,1.546,large_local,60.4,93.0,30.1,4.0,SE,Overcast,False,False,False,False,False,False,False,False,Day
0,0.728,Interstate,66.0,90.0,30.12,8.0,SE,Overcast,False,False,False,False,False,False,False,False,Day
0,0.318,Interstate,66.0,90.0,30.12,8.0,SE,Overcast,False,False,False,False,False,False,False,False,Day
0,0.402,large_local,69.8,100.0,30.06,3.0,E,Rain,False,False,False,False,False,False,False,False,Day
0,0.001,local,64.2,99.0,30.02,3.0,NE,Overcast,False,False,False,False,False,False,False,True,Night
0,0.455,large_local,68.0,84.0,30.13,10.0,Calm,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.135,local,72.1,74.0,30.05,10.0,Calm,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0,0.0,local,75.9,68.0,30.02,7.0,SE,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0,0.0,local,75.9,68.0,30.02,7.0,SE,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0,0.31,Highway,80.6,40.0,29.99,10.0,Calm,Scattered Clouds,False,False,True,False,False,False,False,False,Day
0,2.136,Interstate,66.9,84.0,30.02,10.0,NW,Mostly Cloudy,False,False,True,False,False,False,False,False,Day
0,0.349,local,80.6,37.0,29.95,10.0,W,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0,0.325,local,80.6,30.0,29.95,10.0,NW,Clear,False,True,False,False,False,False,False,True,Day
0,2.716,Highway,68.0,47.0,30.07,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Night
0,0.384,Beltway,66.6,57.0,29.99,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Night
0,1.64,Interstate,57.0,74.0,30.1,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Night
0,0.4920000000000001,Beltway,79.2,30.0,30.01,10.0,W,Clear,False,False,True,False,False,False,False,False,Day
0,1.3,local,78.8,26.0,29.99,10.0,NW,Clear,False,True,False,False,False,False,False,True,Day
0,0.488,Highway,55.6,76.0,30.04,10.0,S,Clear,False,False,False,False,False,False,False,False,Night
0,0.365,Beltway,53.1,88.0,30.0,10.0,Calm,Scattered Clouds,False,False,False,False,False,False,False,False,Night
0,0.938,Interstate,68.0,68.0,30.03,10.0,W,Clear,False,False,False,False,False,False,False,False,Day
0,0.175,local,61.9,79.0,30.05,10.0,SW,Clear,False,False,False,False,False,False,False,False,Night
0,0.479,local,56.1,95.0,30.04,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Night
0,0.479,local,56.1,95.0,30.04,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Night
0,0.128,local,69.4,86.0,29.78,10.0,SW,Clear,False,False,False,False,False,False,False,False,Day
0,0.128,local,69.4,86.0,29.78,10.0,SW,Clear,False,False,False,False,False,False,False,False,Day
0,0.305,local,72.5,79.0,29.77,10.0,SW,Clear,False,False,False,False,False,False,False,False,Day
0,0.305,local,72.5,79.0,29.77,10.0,SW,Clear,False,False,False,False,False,False,False,False,Day
0,0.43,Highway,62.6,88.0,29.79,10.0,W,unknown,False,False,False,False,False,False,False,False,Day
0,0.43,Highway,62.6,88.0,29.79,10.0,W,unknown,False,False,False,False,False,False,False,False,Day
0,0.266,local,69.8,83.0,29.71,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Day
0,0.266,local,69.8,83.0,29.71,10.0,Calm,Clear,False,False,True,False,False,False,False,False,Day
0,0.41,Highway,69.1,100.0,29.68,4.0,Calm,Partly Cloudy,False,False,True,False,False,False,False,False,Night
0,0.282,large_local,69.1,100.0,29.68,4.0,Calm,Partly Cloudy,False,False,False,False,False,False,False,False,Night
0,0.31,Highway,69.1,100.0,29.68,4.0,Calm,Partly Cloudy,False,False,True,False,False,False,False,False,Night
0,5.715,Highway,69.1,100.0,29.68,4.0,Calm,Partly Cloudy,False,False,False,False,False,False,False,False,Night
0,0.363,Highway,77.0,44.0,29.74,10.0,NW,Clear,False,False,False,False,False,False,False,False,Day
0,0.575,large_local,76.5,39.0,29.77,10.0,NW,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.575,large_local,76.5,39.0,29.77,10.0,NW,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.721,local,57.9,93.0,29.89,10.0,E,Drizzle,False,False,False,False,False,False,False,False,Night
0,0.721,local,57.9,93.0,29.89,10.0,E,Drizzle,False,False,False,False,False,True,False,False,Night
0,0.182,large_local,60.8,82.0,29.98,10.0,SE,Overcast,False,False,False,False,False,False,False,False,Day
0,2.138,large_local,62.4,71.0,30.01,10.0,E,Overcast,False,False,False,False,False,False,False,False,Day
0,0.194,large_local,65.5,62.0,30.03,10.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.301,large_local,64.4,64.0,30.03,10.0,NE,Overcast,False,False,False,False,False,False,False,False,Day
0,0.0,large_local,64.4,64.0,30.03,10.0,NE,Overcast,False,False,False,False,False,False,False,True,Day
0,0.799,large_local,64.4,64.0,30.04,10.0,E,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.799,local,64.4,64.0,30.04,10.0,E,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0,1.06,Interstate,63.0,70.0,30.01,10.0,N,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.419,large_local,68.4,50.0,29.96,10.0,NE,Clear,False,False,True,False,False,False,False,False,Day
0,0.236,Interstate,71.6,53.0,29.92,10.0,E,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0,0.328,Beltway,71.2,43.0,29.89,10.0,NE,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0,1.872,Highway,70.5,54.0,29.92,10.0,SE,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0,2.046,Highway,70.0,46.0,29.84,10.0,NE,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.72,Beltway,71.4,45.0,29.87,10.0,N,Clear,False,False,False,False,False,False,False,False,Day
0,0.106,large_local,71.6,40.0,29.86,10.0,NE,Clear,False,False,False,False,False,False,False,False,Day
0,0.349,large_local,71.2,40.0,29.9,10.0,Calm,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0,0.72,Beltway,71.4,45.0,29.87,10.0,N,Clear,False,False,False,False,False,False,False,False,Day
0,0.606,Highway,60.8,77.0,29.9,10.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
0,0.735,large_local,55.9,84.0,29.83,10.0,SW,Clear,False,False,False,False,False,False,False,False,Night
0,0.735,large_local,57.0,77.0,29.82,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Night
0,0.669,Highway,61.0,75.0,29.81,10.0,SW,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
0,0.622,Highway,61.0,75.0,29.81,10.0,SW,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
0,1.88,Beltway,51.6,95.0,29.8,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Night
0,0.168,local,51.6,95.0,29.8,10.0,Calm,Clear,False,False,True,False,False,False,False,False,Night
0,0.195,Beltway,51.6,95.0,29.8,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Night
0,0.711,Highway,61.0,72.0,29.81,10.0,Calm,Scattered Clouds,False,False,False,False,False,False,False,True,Day
0,0.43,Highway,51.8,100.0,29.84,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Day
0,1.584,Highway,60.8,82.0,29.86,10.0,W,Clear,False,False,False,False,False,False,False,True,Day
0,0.359,Interstate,70.0,61.0,29.95,10.0,NW,Clear,False,False,False,False,False,False,False,False,Day
0,2.52,Interstate,78.8,39.0,29.86,10.0,NW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.117,large_local,79.0,38.0,29.88,10.0,NW,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.117,large_local,79.0,38.0,29.88,10.0,NW,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.224,local,82.0,37.0,29.84,10.0,W,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.224,local,82.0,37.0,29.84,10.0,W,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0,0.623,local,78.1,40.0,29.95,10.0,NW,Clear,False,False,False,False,False,False,False,False,Day
0,0.75,Beltway,79.2,35.0,29.86,10.0,W,Clear,False,False,True,False,False,False,False,False,Day
0,0.176,Highway,78.6,36.0,29.88,10.0,W,Clear,False,False,False,False,False,False,False,False,Day
0,0.242,large_local,62.1,74.0,29.96,10.0,Calm,Clear,False,True,False,False,False,False,False,False,Night
