Distance(mi),Street,Temperature(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Weather_Condition,Amenity,Crossing,Junction,Railway,Station,Stop,Traffic_Calming,Traffic_Signal,Sunrise_Sunset
0.306,local,26.6,69.0,30.45,9.0,NW,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,local,57.2,72.0,30.12,7.0,E,Drizzle,False,False,True,False,False,False,False,False,Day
0.394,large_local,34.0,85.0,30.39,10.0,Calm,Mostly Cloudy,False,True,False,False,False,False,False,True,Night
0.0,Interstate,30.0,54.0,29.63,10.0,W,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
0.0,local,68.0,100.0,30.0,1.0,NE,Overcast,False,False,False,False,False,False,False,False,Day
0.0,large_local,66.7,92.0,30.06,10.0,W,Overcast,False,False,False,False,False,False,False,False,Night
0.0,large_local,62.6,94.0,30.03,10.0,N,Mostly Cloudy,False,False,True,False,False,False,False,False,Night
0.01,Interstate,39.0,50.0,29.92,10.0,E,Clear,False,False,False,False,False,False,False,False,Night
0.237,local,84.0,55.0,29.43,10.0,Variable,Fair,False,True,False,False,False,False,False,True,Day
0.0,local,84.0,58.0,29.97,10.0,S,Overcast,False,False,False,False,False,False,False,False,Day
1.103,local,23.0,81.0,29.66,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Day
0.0,Interstate,43.0,74.0,30.03,10.0,SE,Mostly Cloudy,False,False,True,False,False,False,False,False,Night
0.0,large_local,77.0,82.0,29.95,10.0,W,Mostly Cloudy,False,False,True,False,False,False,False,False,Day
0.0,Highway,75.0,90.0,29.76,2.0,N,Rain,False,False,False,False,False,False,False,False,Night
0.0,large_local,67.5,90.0,30.06,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Day
0.0,Beltway,68.9,88.0,29.91,10.0,N,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.01,Interstate,44.6,71.0,29.5,10.0,W,Overcast,False,False,False,False,False,False,False,False,Day
0.0,Highway,32.0,100.0,30.3,2.5,Calm,Snow,False,False,False,False,False,False,False,False,Day
0.0,Interstate,43.0,70.0,30.59,10.0,E,Cloudy,False,False,False,False,False,False,False,False,Night
0.01,large_local,33.8,60.0,29.9,10.0,W,Mostly Cloudy,False,False,False,False,False,False,False,True,Day
0.579,Highway,44.6,81.0,29.94,10.0,Calm,Overcast,False,False,False,False,False,False,False,False,Day
0.0,Highway,41.0,81.0,30.26,10.0,W,Clear,False,False,False,False,False,False,False,False,Day
0.01,Beltway,39.2,87.0,29.47,5.0,NE,Mostly Cloudy,False,False,True,False,False,False,False,False,Day
0.0,Interstate,39.0,46.0,29.71,10.0,W,Fair,False,False,False,False,False,False,False,False,Night
0.0,Beltway,43.0,62.0,30.35,10.0,NE,Fair,False,False,False,False,False,False,False,False,Day
0.0,local,78.8,83.0,29.9,10.0,N,Clear,False,False,False,False,False,False,False,False,Day
0.0,Highway,44.6,71.0,30.02,10.0,Calm,Overcast,False,False,True,False,False,False,False,False,Night
0.0,Beltway,86.0,58.0,29.95,10.0,SW,Clear,False,False,False,False,False,False,False,False,Day
0.01,local,66.2,49.0,29.69,10.0,S,unknown,False,False,False,False,False,False,False,False,Day
0.0,Beltway,62.0,25.0,29.97,10.0,NW,Fair,False,False,False,False,False,False,False,False,Day
0.0099999997764825,Interstate,81.0,30.0,30.0,10.0,N,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0.0,Highway,43.0,46.0,29.88,10.0,NW,Cloudy,False,False,False,False,False,False,False,False,Day
0.0,large_local,73.0,93.0,30.1,7.0,NW,Clear,False,False,False,False,False,False,False,True,Day
0.269,Beltway,77.7,82.0,30.33,10.0,Calm,Overcast,False,False,False,False,False,False,False,False,Day
0.0,Highway,58.0,90.0,29.69,9.0,SW,Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Interstate,73.0,100.0,29.85,9.0,S,Overcast,False,False,False,False,False,False,False,False,Day
0.0,large_local,82.0,71.0,30.12,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Day
5.809,Highway,35.6,60.0,29.99,10.0,Calm,Clear,False,False,True,False,False,False,False,False,Night
0.359,Interstate,70.0,61.0,29.95,10.0,NW,Clear,False,False,False,False,False,False,False,False,Day
0.0,Highway,36.0,62.0,29.72,10.0,NW,Scattered Clouds,False,False,False,False,False,False,False,False,Night
0.01,Beltway,59.0,77.0,29.9,10.0,Calm,Clear,False,False,True,False,False,False,False,False,Day
0.008,local,42.8,70.0,29.6,10.0,NW,Mostly Cloudy,False,False,False,False,False,False,False,True,Night
0.01,Beltway,53.6,44.0,29.6,10.0,NW,Clear,False,False,True,False,False,False,False,False,Day
0.0,Interstate,64.4,94.0,30.24,10.0,E,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Beltway,53.0,89.0,29.71,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
0.0,Interstate,89.1,53.0,29.79,10.0,NE,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0.063,local,73.9,91.0,29.88,7.0,Variable,Drizzle,False,False,False,False,False,False,False,False,Night
0.0,Beltway,87.0,45.0,29.84,10.0,SE,Fair,False,False,False,False,False,False,False,False,Night
0.0,Beltway,39.0,59.0,29.99,10.0,NW,Mostly Cloudy,False,False,True,False,False,False,False,False,Night
0.01,Interstate,50.0,71.0,30.13,10.0,W,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Interstate,60.8,94.0,30.14,10.0,S,Overcast,False,False,False,False,False,False,False,False,Night
0.455,large_local,68.0,84.0,30.13,10.0,Calm,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Interstate,91.0,55.0,29.51,10.0,Variable,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
1.178,Beltway,75.0,84.0,30.19,10.0,NE,Overcast,False,False,True,False,False,False,False,False,Day
0.0,Highway,48.0,41.0,30.24,10.0,E,Partly Cloudy,False,False,True,False,False,False,False,False,Day
0.01,Interstate,68.0,63.0,29.89,10.0,Calm,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0.0,Beltway,27.5,62.0,30.31,10.0,NE,Overcast,False,False,True,False,False,False,False,False,Day
2.194,Beltway,60.0,60.0,29.7,10.0,SE,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
0.0,local,75.0,94.0,29.63,10.0,SW,Cloudy,False,False,False,False,False,False,False,False,Day
0.077,large_local,63.0,28.0,30.04,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Day
0.01,Beltway,56.3,94.0,29.7,10.0,N,Overcast,False,False,False,False,False,False,False,False,Night
2.047,Beltway,66.0,93.0,30.06,10.0,NE,Cloudy,False,False,False,False,False,False,False,False,Night
0.0,Interstate,75.0,100.0,29.53,4.0,W,Drizzle,False,False,False,False,False,False,False,False,Day
6.21999979019165,Highway,54.0,51.0,29.66,10.0,SE,Fair,False,False,False,False,False,False,False,False,Day
3.972,Interstate,55.0,89.0,29.43,5.0,NW,Cloudy,False,False,False,False,False,False,False,False,Day
0.0,large_local,64.0,89.0,30.05,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Day
0.0,Beltway,50.0,49.0,30.11,10.0,NE,Fair,False,False,True,False,False,False,False,False,Day
0.0,Interstate,87.8,62.0,29.82,10.0,W,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.399,Highway,82.0,42.0,29.76,10.0,NE,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.1689999999999999,Interstate,56.0,51.0,30.01,10.0,SE,Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Interstate,87.8,66.0,30.29,10.0,Calm,unknown,False,False,False,False,False,False,False,False,Day
5.670000076293945,Highway,52.0,88.0,29.75,10.0,Calm,Cloudy,False,False,False,False,False,False,False,True,Day
0.0,Beltway,37.0,71.0,30.12,7.0,Calm,Fair,False,False,True,False,False,False,False,False,Day
0.0,local,78.1,54.0,30.11,10.0,NW,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.01,Interstate,48.2,100.0,30.3,9.0,SW,Overcast,False,False,False,False,False,False,False,False,Day
0.0,large_local,46.0,42.0,29.88,10.0,NE,Fair,False,False,True,False,False,False,False,False,Day
9.40999984741211,local,35.0,64.0,29.84,10.0,NW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.01,Beltway,66.2,28.0,29.76,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Day
0.0,Highway,21.9,72.0,30.02,10.0,SE,Clear,False,False,False,False,False,False,False,False,Day
2.75,Beltway,72.3,95.0,30.09,6.0,NE,Overcast,False,False,True,False,False,False,False,False,Night
0.0099999997764825,local,68.0,35.0,30.42,10.0,NW,Clear,False,False,True,False,False,False,False,False,Day
0.0,large_local,97.0,47.0,29.59,10.0,SW,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Highway,80.6,58.0,29.92,10.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.01,Highway,49.3,99.0,29.49,1.0,NE,Drizzle,False,False,False,False,False,False,False,False,Day
0.0,Interstate,46.9,66.0,29.75,10.0,W,Clear,False,False,False,False,False,False,False,False,Day
0.0,large_local,66.2,100.0,29.62,10.0,SE,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
0.0,Interstate,77.0,100.0,29.77,4.0,NW,Thunderstorms,False,False,False,False,False,False,False,False,Day
0.0,large_local,24.1,57.0,30.4,10.0,NW,Overcast,False,False,True,False,False,False,False,False,Day
0.0,Highway,37.0,48.0,28.99,10.0,W,Windy,False,False,False,False,False,False,False,False,Day
0.0,Interstate,60.0,93.0,29.96,1.0,E,Drizzle,False,False,True,False,False,False,False,False,Day
0.01,Interstate,44.6,93.0,29.59,6.0,NE,Overcast,False,False,False,False,False,False,False,False,Day
0.01,Interstate,57.0,32.0,29.96,10.0,SW,Clear,False,False,False,False,False,False,False,False,Night
0.9499999880790708,Beltway,94.0,40.0,29.84,10.0,SW,Fair,False,False,False,False,False,False,False,False,Day
0.0,Interstate,72.0,94.0,29.91,4.0,NE,Cloudy,False,False,False,False,False,False,False,False,Day
3.012,Highway,84.9,69.0,29.91,10.0,E,Clear,False,False,False,False,False,False,False,False,Day
0.0,local,64.0,83.0,30.21,10.0,Calm,Fair,False,False,True,False,False,False,False,True,Day
0.0,Interstate,58.0,99.0,30.03,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
0.01,Interstate,55.0,89.0,30.12,10.0,SW,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
0.0,local,46.0,76.0,30.34,10.0,S,Fair,False,True,False,False,False,False,False,False,Day
0.0,Interstate,27.0,88.0,29.97,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
0.0,Highway,61.0,83.0,29.42,10.0,Variable,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,local,66.0,88.0,29.22,10.0,Calm,Cloudy,False,False,True,False,False,False,False,False,Day
0.428,Interstate,73.4,100.0,30.0,2.0,Calm,Overcast,False,False,False,False,False,False,False,False,Night
0.01,Interstate,33.8,35.0,30.37,10.0,SE,Overcast,False,False,False,False,False,False,False,False,Day
0.0,Beltway,86.0,45.0,30.04,10.0,N,Clear,False,False,False,False,False,False,False,False,Day
0.0,Beltway,38.5,69.0,30.41,10.0,Calm,Overcast,False,False,True,False,False,False,False,False,Night
0.0,local,63.0,81.0,30.01,10.0,W,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Interstate,75.0,89.0,30.16,10.0,Calm,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.0099999997764825,Beltway,70.0,61.0,30.24,10.0,NE,Overcast,False,False,False,False,False,False,False,False,Day
0.0,Beltway,33.0,62.0,29.87,10.0,Calm,Fair,False,False,True,False,False,False,False,False,Night
0.0,Interstate,69.0,27.0,30.14,9.0,Calm,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Highway,70.0,93.0,29.49,10.0,Calm,Drizzle,False,False,False,False,False,False,False,False,Day
0.236,large_local,32.2,95.0,30.08,2.0,Calm,unknown,False,True,False,False,False,False,False,False,Day
0.428,Interstate,37.4,65.0,29.83,10.0,NW,Scattered Clouds,False,False,True,False,False,False,False,False,Day
3.859999895095825,Interstate,59.0,100.0,29.47,2.0,NW,Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Beltway,78.8,64.0,30.11,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Day
0.0,Interstate,35.6,100.0,30.0,10.0,Calm,Overcast,False,False,False,False,False,False,False,False,Night
0.0,large_local,63.9,97.0,29.94,3.0,Calm,Overcast,False,False,True,False,False,False,False,False,Night
0.01,large_local,44.6,93.0,30.11,2.0,Calm,Overcast,False,False,False,False,False,False,False,False,Night
0.0,large_local,72.0,78.0,29.95,10.0,NW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,large_local,78.8,74.0,30.15,10.0,Calm,Scattered Clouds,False,True,False,False,False,False,False,True,Day
0.0,Interstate,55.0,94.0,30.25,10.0,SE,Cloudy,False,False,False,False,False,False,False,False,Night
0.01,Interstate,23.0,63.0,30.26,10.0,NW,Overcast,False,False,False,False,False,False,False,False,Day
0.0,Beltway,29.7,50.0,29.91,10.0,NW,Clear,False,False,False,False,False,False,False,False,Night
0.4099999964237213,Highway,60.0,93.0,29.96,1.0,E,Drizzle,False,False,False,False,False,False,False,False,Day
0.0,local,86.0,58.0,29.97,10.0,SE,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0.01,large_local,73.4,47.0,29.83,10.0,S,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0.0,large_local,40.3,55.0,30.05,10.0,NW,Overcast,False,False,False,False,False,False,False,False,Day
0.967,Highway,68.0,88.0,29.84,10.0,Calm,Clear,False,False,True,False,False,False,False,False,Day
0.01,Interstate,32.0,100.0,29.91,5.0,Calm,Clear,False,False,True,False,False,False,False,False,Night
0.0,Interstate,63.0,63.0,29.87,10.0,SW,Fair,False,False,False,False,False,False,False,False,Day
0.0,large_local,57.0,40.0,30.15,10.0,N,Cloudy,False,False,False,False,False,False,False,False,Night
0.0,Interstate,72.0,100.0,30.11,10.0,NE,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Interstate,45.0,34.0,30.1,10.0,NW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Beltway,92.0,37.0,29.98,10.0,Calm,Fair,False,False,True,False,False,False,False,False,Day
5.230000019073486,Interstate,86.0,49.0,29.32,10.0,N,Fair,False,False,False,False,False,False,False,False,Day
0.0,Interstate,35.0,81.0,30.06,9.0,Calm,Cloudy,False,False,True,False,False,False,False,False,Night
0.0,Interstate,78.8,83.0,30.21,10.0,Calm,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0.22,Beltway,76.0,69.0,29.85,10.0,S,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.404,Beltway,60.0,47.0,29.88,10.0,NW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Interstate,90.0,42.0,30.04,10.0,SW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Interstate,44.6,46.0,30.47,10.0,NW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Beltway,76.8,79.0,29.87,10.0,SW,Clear,False,False,False,False,False,False,False,False,Night
0.0,Beltway,88.3,52.0,30.09,10.0,NW,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Interstate,64.4,83.0,30.14,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Night
0.0,Highway,83.0,62.0,29.87,10.0,SW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,large_local,81.0,42.0,29.56,10.0,NE,Fair,False,False,False,False,False,False,False,False,Day
0.0,large_local,55.4,8.0,30.41,10.0,SE,Clear,False,False,False,False,False,False,False,False,Day
3.5999999046325684,local,70.0,68.0,29.08,10.0,NE,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Highway,82.0,39.0,29.96,10.0,N,Partly Cloudy,False,False,False,False,False,False,False,False,Night
0.01,Interstate,64.4,68.0,30.09,10.0,SE,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,large_local,61.0,94.0,29.87,7.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
0.0,Beltway,41.0,46.0,30.15,10.0,N,Cloudy,False,False,True,False,False,False,False,False,Night
0.0,large_local,73.4,78.0,29.86,10.0,SW,Mostly Cloudy,False,False,True,False,False,False,False,False,Day
0.5400000214576721,Interstate,44.1,51.0,29.96,10.0,SE,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
0.0,Interstate,64.0,97.0,29.61,8.0,N,Thunderstorms,False,False,False,False,False,False,False,False,Night
0.0,Beltway,69.0,47.0,30.11,10.0,SW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.01,Beltway,73.6,53.0,29.93,10.0,W,Clear,False,False,True,False,False,False,False,False,Day
0.0,Highway,71.6,100.0,29.87,10.0,SW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.365,Beltway,34.0,85.0,30.46,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Day
0.01,Highway,68.0,52.0,29.61,10.0,SW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,large_local,52.0,100.0,29.5,1.0,SW,Fog,False,False,False,False,False,False,False,False,Day
0.0,local,95.0,44.0,30.03,10.0,SW,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Beltway,80.2,72.0,29.8,10.0,NE,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Highway,50.0,89.0,29.73,1.0,NE,Drizzle,False,False,False,False,False,False,False,False,Night
0.119999997317791,Highway,38.0,89.0,29.35,10.0,NW,Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Highway,57.0,30.0,29.33,10.0,SW,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
0.0,local,82.4,62.0,30.12,10.0,Calm,Scattered Clouds,False,False,True,False,False,False,False,False,Day
0.0,Beltway,79.0,25.0,29.79,10.0,SW,Fair,False,False,False,False,False,False,False,False,Day
0.974,Interstate,28.0,75.0,29.4,10.0,Calm,Fair,False,False,True,False,False,False,False,False,Day
0.0,Highway,40.0,89.0,29.73,3.0,NW,Drizzle,False,False,False,False,False,False,False,False,Day
0.325,Beltway,77.0,74.0,29.87,10.0,NW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Interstate,27.0,80.0,30.62,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
0.111,local,89.6,59.0,29.79,10.0,N,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0.0,Highway,23.0,68.0,30.43,10.0,NW,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0.0,large_local,80.1,74.0,30.16,6.0,E,Haze,False,False,False,False,False,False,False,False,Day
0.0,large_local,51.1,27.0,30.12,10.0,W,Clear,False,False,True,False,False,False,False,False,Day
0.0,Highway,29.0,55.0,30.67,10.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
0.0,Highway,57.2,44.0,29.65,10.0,W,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0.0,large_local,48.9,33.0,29.94,10.0,NW,Clear,False,False,False,False,False,False,False,False,Day
0.0,Beltway,75.4,91.0,29.97,10.0,SE,Partly Cloudy,False,False,True,False,False,False,False,False,Day
0.01,Interstate,26.6,59.0,30.61,10.0,S,Clear,False,False,True,False,False,False,False,False,Night
0.0,local,75.0,48.0,30.28,10.0,S,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Interstate,60.8,100.0,30.12,2.0,Calm,Overcast,False,False,False,False,False,False,False,False,Day
0.0,Interstate,75.9,85.0,30.22,10.0,NE,Overcast,False,False,False,False,False,False,False,False,Day
0.0,large_local,68.0,46.0,29.84,10.0,SE,Clear,False,False,False,False,False,False,False,True,Day
0.0,Highway,45.0,82.0,29.63,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
0.307,local,52.0,59.0,30.1,10.0,NW,Overcast,False,True,False,False,False,False,False,False,Night
0.0,Interstate,43.0,53.0,30.01,10.0,W,Cloudy,False,False,False,False,False,False,False,False,Day
0.039,local,48.0,66.0,30.22,10.0,E,Mostly Cloudy,False,True,False,False,False,False,False,True,Day
0.0,local,77.0,73.0,29.91,10.0,SE,Overcast,False,False,False,False,False,False,False,False,Day
0.0,Interstate,53.6,100.0,29.7,3.0,N,Drizzle,False,False,False,False,False,False,False,False,Day
0.8170000000000001,Interstate,87.8,43.0,30.1,10.0,S,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0.0,large_local,56.0,93.0,29.48,0.25,E,Fog,False,False,False,False,False,False,False,False,Day
1.0299999713897705,Highway,86.0,48.0,29.75,10.0,W,Fair,False,False,True,False,False,False,False,False,Day
0.0,Interstate,30.9,72.0,30.11,10.0,NW,Clear,False,False,False,False,False,False,False,False,Night
0.0,Interstate,27.0,34.0,29.86,10.0,NW,Fair,False,False,False,False,False,False,False,False,Day
0.557,Beltway,81.0,64.0,29.75,10.0,Calm,Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Beltway,79.0,54.0,29.74,10.0,SW,Mostly Cloudy,False,False,True,False,False,False,False,False,Day
0.01,large_local,29.8,34.0,30.66,10.0,Variable,Clear,False,False,True,False,False,False,False,False,Day
0.0,large_local,39.9,45.0,30.06,10.0,NW,Mostly Cloudy,False,False,True,False,False,False,False,False,Night
0.01,Interstate,57.0,96.0,29.75,8.0,SE,Rain,False,False,False,False,False,False,False,False,Night
0.0,large_local,73.0,73.0,29.39,10.0,S,Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Beltway,78.1,84.0,30.23,10.0,Calm,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Interstate,81.0,24.0,29.68,9.0,W,Windy,False,False,False,False,False,False,False,False,Day
0.0,Highway,41.0,79.0,30.33,6.0,NW,Drizzle,False,False,False,False,False,False,False,False,Day
0.0,local,45.3,48.0,30.27,10.0,Calm,Clear,False,True,False,False,False,False,False,False,Day
0.653,Interstate,81.0,61.0,29.94,10.0,S,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Interstate,89.6,62.0,29.95,10.0,SW,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0.337,Beltway,63.0,97.0,30.31,2.0,NE,Overcast,False,False,False,False,False,False,False,False,Night
1.541,large_local,51.4,82.0,29.75,10.0,SW,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
0.6899999976158142,Beltway,79.0,64.0,29.9,10.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.0099999997764825,Highway,51.8,82.0,29.99,10.0,Calm,Clear,False,False,True,False,False,False,False,False,Night
0.0,Interstate,78.8,83.0,30.16,10.0,Calm,Overcast,False,False,False,False,False,False,False,False,Day
0.0,Interstate,36.0,89.0,29.48,10.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Interstate,57.0,87.0,29.21,10.0,SE,Cloudy,False,False,False,False,False,False,False,False,Night
0.01,Interstate,42.8,100.0,30.02,7.0,NW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Highway,36.0,24.0,29.83,10.0,Variable,Fair,False,False,False,False,False,False,False,False,Day
0.0,Highway,73.4,100.0,30.04,1.8,NE,Heavy Rain,False,False,False,False,False,False,False,False,Day
0.0,local,66.9,93.0,29.94,10.0,S,Drizzle,False,False,False,False,False,False,False,False,Night
0.0,large_local,64.0,26.0,30.0,10.0,NW,Fair,False,False,False,False,False,False,False,False,Day
0.37,Highway,72.0,29.0,29.6,10.0,S,Fair,False,False,True,False,False,False,False,False,Day
0.0,local,57.0,93.0,29.53,3.0,NW,Heavy Rain,False,False,False,False,False,False,False,False,Day
0.0,Highway,54.0,58.0,29.7,10.0,SW,Fair,False,False,True,False,False,False,False,False,Day
0.01,local,59.0,88.0,29.9,3.0,Calm,Overcast,False,False,False,False,False,False,False,False,Day
0.53,Interstate,37.4,75.0,29.62,10.0,SW,Mostly Cloudy,False,False,True,False,False,False,False,False,Day
0.0,Beltway,77.0,42.0,29.83,10.0,NW,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.01,Interstate,43.0,86.0,30.09,10.0,NE,Overcast,False,False,False,False,False,False,False,False,Day
0.0,Interstate,41.0,40.0,30.2,10.0,NW,Clear,False,False,False,False,False,False,False,False,Night
0.0,large_local,77.0,83.0,30.09,5.0,SE,Overcast,False,False,False,False,False,False,False,False,Day
0.0,Beltway,79.0,38.0,29.74,10.0,NW,Partly Cloudy,False,False,False,False,False,False,False,False,Day
7.599999904632567,Highway,33.8,93.0,29.73,0.8,NE,Snow,False,False,False,False,False,False,False,False,Day
0.0,Beltway,49.0,87.0,29.91,10.0,Calm,Cloudy,False,False,True,False,False,False,False,False,Night
0.3229999999999999,local,41.0,57.0,30.11,10.0,NW,Clear,False,False,False,False,False,False,False,False,Night
0.672,Interstate,30.2,69.0,30.31,10.0,W,Scattered Clouds,False,False,False,False,False,False,False,False,Night
0.0,Tunnel,72.0,84.0,29.75,10.0,SW,Cloudy,False,False,False,False,False,False,False,False,Night
0.0,Highway,34.0,52.0,30.14,10.0,NW,Windy,False,False,False,False,False,False,False,False,Day
0.3600000143051147,Highway,71.0,96.0,29.51,7.0,SE,Mostly Cloudy,False,False,True,False,False,False,False,False,Night
0.0,Highway,59.7,99.0,29.95,7.0,W,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Highway,61.0,65.0,30.17,10.0,N,Fair,False,False,False,False,False,False,False,False,Day
0.0099999997764825,local,66.2,32.0,29.96,10.0,SW,Clear,False,False,True,False,False,False,False,False,Day
0.0,Interstate,87.8,52.0,29.89,10.0,W,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,large_local,73.0,64.0,29.96,10.0,E,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Interstate,68.0,93.0,30.09,5.0,N,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.278,Interstate,32.0,50.0,30.3,10.0,SE,Clear,False,False,False,False,False,False,False,False,Day
0.0,local,68.0,100.0,30.1,2.5,Calm,Clear,False,False,True,False,False,False,False,False,Day
0.0,large_local,14.2,69.0,30.61,10.0,Calm,Clear,False,False,True,False,False,False,False,False,Night
0.0,Beltway,47.3,84.0,30.16,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Day
0.227,Interstate,68.0,76.0,30.07,10.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
0.0,Beltway,47.0,29.0,29.65,10.0,NW,Cloudy,False,False,False,False,False,False,False,False,Day
0.01,Beltway,33.8,100.0,30.05,4.0,Calm,Clear,False,False,False,False,False,False,False,False,Night
0.0,Highway,75.0,83.0,29.87,8.0,SW,Drizzle,False,False,False,False,False,False,False,False,Night
0.0,Beltway,80.0,54.0,29.84,10.0,SE,Fair,False,False,False,False,False,False,False,False,Day
0.01,Beltway,44.6,66.0,30.08,10.0,NW,Overcast,False,False,True,False,False,False,False,False,Night
0.0,Interstate,72.0,73.0,30.09,10.0,Calm,Partly Cloudy,False,False,False,False,False,False,False,False,Night
0.0,Interstate,57.0,94.0,29.82,7.0,Calm,Fair,False,False,False,False,False,False,False,False,Day
6.610000133514402,Interstate,57.9,90.0,29.81,10.0,SW,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.248,large_local,84.9,53.0,30.11,10.0,SE,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
1.3400000333786009,Beltway,43.0,53.0,30.19,10.0,S,Clear,False,False,False,False,False,False,False,False,Night
1.0700000524520874,large_local,57.0,87.0,29.78,10.0,SW,Overcast,False,False,False,False,False,False,False,False,Day
0.0,large_local,33.0,63.0,30.29,10.0,Calm,Fair,False,False,True,False,False,False,False,False,Night
