Distance(mi),County,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Season,Snow_Ice,Low_Vis_Weather,Rainy,Qty_Slowing_Elements,Freezing
0.056,Baltimore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,1
0.149,Montgomery,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,0,0,0
0.489,Frederick,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fall,0,1,0,0,0
0.016,Anne Arundel,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,0,0,0,0
0.128,Frederick,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,0,0,0,0
1.463,Anne Arundel,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,0,0,0,0
0.094,Frederick,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,0
0.727,Baltimore City,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,0,0,0,1
8.076,Cecil,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fall,0,0,1,1,0
3.837,Anne Arundel,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,0,0,0,0
0.527,Howard,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,0,0,0
0.1639999999999999,Somerset,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,0,0,0
0.387,Prince Georges,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fall,0,0,0,0,0
4.212,Howard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spring,0,1,0,0,0
2.504,Washington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,1
0.032,Baltimore,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Spring,0,1,0,2,0
0.07,Baltimore City,1,0,1,0,0,0,0,0,0,0,0,1,0,0,Fall,0,1,0,2,0
7.251,Frederick,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,1,0,0,0
0.252,Prince Georges,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Fall,0,0,0,1,0
0.486,Prince Georges,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spring,0,0,0,0,0
0.284,Prince Georges,0,0,1,0,0,0,0,0,0,0,0,1,0,1,Fall,0,0,0,2,1
0.347,Howard,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Fall,0,0,0,1,0
0.078,Montgomery,0,0,1,0,0,0,0,0,1,0,0,1,0,0,Summer,0,0,0,2,0
0.511,Harford,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Fall,0,0,0,1,0
0.531,Frederick,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,1,0,0,0
0.122,Baltimore,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,0,0,0,0
0.17,Washington,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,0,0,0,0
3.2000000476837163,Howard,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,0,0,0
0.222,Montgomery,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,0,0,0,0
2.529,Queen Annes,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,1,0,0,0
0.795,Worcester,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,0,0,0
0.514,Anne Arundel,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,0,0,0,0
0.762,Anne Arundel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spring,0,0,0,0,0
0.404,Washington,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,0,0,0
2.8310000000000004,Howard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fall,0,0,0,0,0
1.626,Talbot,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Spring,0,0,0,1,0
0.639,Montgomery,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Winter,0,0,0,1,0
1.169,Harford,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,0,0,0,0
0.4270000000000001,Baltimore,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,1,0,0,0
1.666,Anne Arundel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Summer,0,0,0,0,0
1.202,Prince Georges,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Fall,0,0,0,1,0
1.634,Frederick,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Summer,0,0,0,0,0
0.573,Montgomery,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Summer,0,1,0,1,0
0.608,Howard,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,0,1,0,0
3.665,Harford,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,0,0,0
0.317,Frederick,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fall,0,0,0,1,0
0.173,Anne Arundel,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,0,0,0
0.619,Prince Georges,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Summer,0,0,0,0,0
0.899,Kent,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,0,0,0,0
3.629,Montgomery,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Summer,0,0,1,1,0
0.254,Harford,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Winter,0,0,0,1,1
0.7509999999999999,Frederick,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,0,0,0
0.127,Anne Arundel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,1
0.355,Carroll,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,0,0,0,0
0.063,Frederick,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,0,0,0
0.293,Montgomery,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Winter,0,0,1,1,1
0.496,Frederick,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Spring,0,0,0,1,1
0.066,Baltimore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,1
0.321,Prince Georges,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Fall,0,1,0,2,0
1.051,Montgomery,0,0,1,0,0,0,0,0,0,0,0,1,0,1,Winter,0,0,0,2,0
0.03,Charles,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Spring,0,0,0,1,0
0.191,Montgomery,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Summer,0,0,1,1,0
1.172,Carroll,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,0
0.224,Montgomery,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Winter,0,0,0,2,0
2.1830000000000003,Allegany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,1
0.049,Talbot,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,0,0,0,0
1.355,Anne Arundel,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,0,0,0
2.017,Baltimore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spring,0,0,0,0,0
1.813,Howard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spring,0,0,0,0,0
0.079,Howard,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Fall,0,0,0,1,0
0.0819999999999999,Frederick,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,0,0,0,0
0.056,Dorchester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fall,0,0,0,0,0
0.089,Frederick,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,1
0.104,Anne Arundel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,1
0.05,Worcester,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,0,0,0,1
0.033,Howard,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Summer,0,0,0,1,0
0.359,Baltimore,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Winter,0,1,0,1,0
1.6909999999999998,Harford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,1,0,1
0.613,Talbot,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,0,0,0
1.0590000000000002,Prince Georges,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,1,0,0,0
0.231,Baltimore,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Summer,0,1,0,1,0
0.303,Montgomery,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,0,0,0
3.444,Howard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fall,0,0,0,0,0
0.466,Prince Georges,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Spring,0,0,0,1,0
0.393,Prince Georges,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,1,0,0,0
0.198,Harford,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,0,0,0,0
0.466,Prince Georges,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Winter,0,0,0,1,1
0.401,Prince Georges,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fall,0,0,0,0,0
1.208,Howard,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,0,0,0,0
0.031,Baltimore,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,0,0,0
0.035,Baltimore,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,1,0,0,0
0.525,Prince Georges,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Summer,0,0,0,1,0
0.382,Prince Georges,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spring,0,0,0,0,0
0.471,Prince Georges,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Summer,0,1,0,1,0
0.0,Baltimore City,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Spring,0,1,0,1,0
0.0,Charles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,1
0.442,Baltimore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fall,0,0,1,0,0
1.132,Frederick,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,0,0,0,0
0.014,Baltimore,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,1,0,0,0
0.017,Harford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Summer,0,1,0,0,0
0.102,Frederick,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,0,0,0,0
0.086,Washington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fall,0,0,0,0,0
0.361,Cecil,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Spring,0,0,0,1,0
0.025,Frederick,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Spring,0,0,0,1,0
1.107,Baltimore,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,0,0,0,0
1.556,Baltimore City,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,1,0,0,0
0.257,Prince Georges,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,0
0.031,Baltimore City,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,1,0,0,0
32.040000915527344,Garrett,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,0,0,0
0.106,Harford,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,1,0,0,0
1.1200000047683716,Baltimore City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,0
0.0,Baltimore,0,0,1,0,0,0,0,0,1,0,0,1,0,1,Winter,0,1,0,2,0
0.158,Harford,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,1,0,0
2.325,Baltimore,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,1,0,0,0
0.043,Howard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fall,0,0,0,0,0
0.061,Baltimore City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Summer,0,1,0,0,0
0.144,Talbot,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,0,0,0,0
0.202,Garrett,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Fall,0,0,0,1,1
0.027,St Marys,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Fall,0,0,0,1,0
4.591,Carroll,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,0,0,0,1
0.637,Cecil,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,0,0,0,0
0.285,Anne Arundel,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,0,0,0,0
0.518,Montgomery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fall,0,0,0,0,0
0.3229999999999999,Baltimore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spring,0,0,0,0,0
0.062,Baltimore City,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Winter,0,1,0,1,0
0.152,Frederick,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,1,0,0,0
0.053,Cecil,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,0,0,0
0.502,Wicomico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,0
0.159,Caroline,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,0,0,0,1
0.251,Dorchester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fall,0,0,0,0,0
0.5760000000000001,Prince Georges,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,0,0,0,0
1.238,Montgomery,0,0,1,0,1,0,0,0,0,0,0,1,0,0,Fall,0,0,0,3,0
0.447,Washington,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,0,1,0,0
0.642,Prince Georges,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,0,0,0,0
0.012,Baltimore City,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,1,1,0,0
0.309,Montgomery,0,0,1,0,0,0,0,0,0,0,0,1,0,1,Summer,0,0,0,2,0
0.424,Charles,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,0,0,0,1
0.265,Frederick,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,0,0,0,1
0.402,Frederick,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,0,1,0,0
0.096,Anne Arundel,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,0,0,0,0
0.335,Baltimore,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Winter,0,1,0,1,0
0.015,Frederick,0,0,1,0,0,0,0,0,0,0,0,1,0,1,Spring,0,0,0,2,0
0.204,Baltimore City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,1,0,0,0
0.362,Prince Georges,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,1
0.081,Frederick,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,0,0,0,0
0.028,Frederick,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,0,0,0,0
0.0,Carroll,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Fall,0,0,0,1,0
0.037,Montgomery,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,0,0,0,0
0.313,Frederick,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spring,0,0,0,0,0
1.252,Garrett,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,0,0,0,1
0.077,Queen Annes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Summer,0,0,0,0,0
2.735,Prince Georges,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Summer,0,0,0,0,0
0.029,Baltimore,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Summer,0,1,0,1,0
0.411,Montgomery,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,0,0,0,0
0.03,Prince Georges,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Summer,0,0,0,0,0
0.121,Allegany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fall,0,0,0,0,0
1.096,Howard,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fall,0,0,0,1,0
0.24,Queen Annes,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,0,0,0
0.418,Montgomery,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Spring,0,0,0,1,0
0.5710000000000001,Queen Annes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fall,0,0,1,0,0
0.415,Prince Georges,0,0,1,0,0,0,0,0,0,0,0,1,0,1,Summer,0,1,0,2,0
0.208,Anne Arundel,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,1,0,0,0
0.44,Anne Arundel,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,0,0,0,0
0.254,Harford,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,0,0,0,0
0.084,Talbot,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,0,0,0,0
0.413,Harford,0,0,1,0,0,0,0,0,1,0,0,1,0,0,Spring,0,0,0,2,0
0.273,Washington,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,0,0,0
0.215,Baltimore,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fall,0,1,1,1,0
0.556,Prince Georges,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fall,0,0,0,0,0
0.525,Frederick,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,0
0.375,Anne Arundel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,0
0.199,Montgomery,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,0,0,0,1
0.184,Anne Arundel,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,0,0,0,0
0.5299999713897705,Baltimore City,0,0,0,0,1,0,1,0,1,0,0,1,0,0,Fall,0,1,0,3,0
0.18,Frederick,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,0,0,0
0.414,Queen Annes,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,0,0,0,0
10.399999618530272,Washington,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,0,0,0,0
0.039,Frederick,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spring,0,1,0,0,0
0.241,Prince Georges,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fall,0,0,0,0,0
0.253,Carroll,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fall,0,0,0,0,0
0.034,Talbot,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,0,0,0,0
0.295,Montgomery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fall,0,0,0,0,0
2.302,Montgomery,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Fall,0,0,0,0,0
6.714,Prince Georges,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Summer,0,0,0,0,0
0.288,Washington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fall,0,0,1,0,0
1.064,Washington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,1
0.091,Montgomery,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,0,1,0,0
0.383,Cecil,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,0,0,0,0
0.113,Baltimore,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Summer,0,1,0,1,0
0.027,Montgomery,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Summer,0,0,0,1,0
0.055,St Marys,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Fall,0,1,0,1,0
1.4340000000000002,Washington,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,0,0,0,0
0.293,Prince Georges,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fall,0,0,0,1,0
0.475,Caroline,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,0
0.133,Frederick,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,0,0,0
0.036,Anne Arundel,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,0,0,0,0
0.098,Baltimore,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Spring,0,1,0,1,0
0.152,Harford,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Winter,0,0,0,1,1
0.119,Talbot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,1,0,1,0,1
0.382,Prince Georges,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fall,0,0,0,1,0
0.147,Washington,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,0,0,0,0
0.207,Baltimore,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,0,0,0,0
0.008,Prince Georges,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Summer,0,0,0,0,0
1.297,Cecil,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,0,0,0,1
1.246,Anne Arundel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fall,0,0,0,0,0
0.8029999999999999,Baltimore,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Fall,0,0,0,1,0
0.028,Baltimore,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Fall,0,1,0,1,0
0.161,Kent,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,0,0,0,0
1.475,Cecil,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,0,0,0,0
0.356,Baltimore,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Fall,0,1,0,1,0
5.9000000953674325,Baltimore,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,1,0,0,0
0.46,Montgomery,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,0,1,0,0
1.6980000000000002,Baltimore City,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,1,0,0,0
0.223,Frederick,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,0,0,0,0
0.721,Prince Georges,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fall,0,0,0,0,1
0.862,Somerset,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Fall,0,0,0,1,0
0.116,Montgomery,0,0,1,0,0,0,0,0,0,0,0,1,0,1,Winter,0,0,0,2,0
0.202,Baltimore City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Summer,0,1,0,0,0
0.345,Baltimore,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fall,0,0,1,1,0
0.505,Carroll,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Fall,0,0,0,1,0
0.979,Montgomery,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Spring,0,0,0,1,0
0.395,Carroll,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,0,0,0,0
8.270000457763674,Frederick,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,0,0,0,0
0.502,Charles,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,0,0,0,0
0.043,Baltimore City,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Winter,0,0,0,2,0
3.921,Cecil,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,1,0,0,0
0.009,Talbot,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Summer,0,0,0,1,0
0.439,Montgomery,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Fall,0,0,0,1,0
0.451,Prince Georges,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,0,0,0,0
0.031,Dorchester,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,0,0,0,1
7.039999961853027,Cecil,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,1,0,0
0.052,Washington,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Fall,0,0,0,1,0
0.198,Frederick,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,0,0,0
0.448,Howard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,1,0,0
1.009,Prince Georges,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Summer,0,0,0,1,0
1.5419999999999998,Harford,0,0,0,1,0,0,0,0,0,1,0,0,0,1,Winter,0,0,1,2,0
0.5720000000000001,Prince Georges,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Summer,0,0,0,1,0
0.481,Prince Georges,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,1,0,0
0.33,Frederick,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Summer,0,0,0,1,0
0.8590000000000001,Washington,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,0,0,0
0.376,Baltimore City,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Summer,0,0,0,1,0
0.34,Montgomery,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Fall,0,0,0,1,0
1.332,Prince Georges,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fall,0,0,0,0,0
1.429,Anne Arundel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,1
0.444,Baltimore,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,0,0,0,0
0.963,Caroline,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,0,0,0
0.017,Anne Arundel,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,0,0,0
0.385,Prince Georges,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,1,0,0,0
0.178,Anne Arundel,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Summer,0,0,0,1,0
0.117,Carroll,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fall,0,0,0,0,0
0.293,Worcester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,0,0,0,1
0.016,Carroll,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,0,1,0,0
0.022,Charles,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Summer,0,0,0,1,0
0.147,Baltimore,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Fall,0,0,0,1,1
1.48,Talbot,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Spring,0,0,0,0,0
0.319,Montgomery,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,0,0,0
0.207,Baltimore,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Winter,0,0,0,1,1
0.544,Howard,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall,0,0,0,0,0
1.75,Prince Georges,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spring,0,0,0,0,0
0.472,Frederick,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Fall,0,0,0,1,0
0.245,Harford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fall,0,1,0,0,0
7.71999979019165,Baltimore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winter,0,1,0,0,1
0.0819999999999999,Dorchester,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,0,0,0
0.414,Prince Georges,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Winter,0,0,0,0,0
0.131,Baltimore,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Summer,0,0,1,0,0
